dayofweek,game_started,passes_pct,take_ons,shots_on_target,progressive_carries,goals,round,npxg,shots,position,blocks,take_ons_won,pens_att,comp,tackles,bench_explain,xg_assist,cards_yellow,pens_made,passes,cards_red,passes_completed,venue,carries,minutes,result,assists,touches,progressive_passes,gca,xg,team,date,opponent,match_report,sca,interceptions
Sat,Y,65.0,0,0,0,0,Matchweek 18,0.0,0,GK,0,0,0,Premier League,0,,0.0,0,0,40,0,26,Away,23,90,L 0–1,0,43,0,0,0.0,"<a href=""/en/squads/b2b47a98/2023-2024/Newcastle-United-Stats"">Newcastle Utd</a>",2023-12-23,Luton Town,,0,0
Tue,Y,90.6,0,0,0,0,Matchweek 19,0.0,0,GK,0,0,0,Premier League,0,,0.1,0,0,32,0,29,Home,22,90,L 1–3,0,33,0,0,0.0,"<a href=""/en/squads/b2b47a98/2023-2024/Newcastle-United-Stats"">Newcastle Utd</a>",2023-12-26,Nott'ham Forest,,0,0
Mon,Y,58.8,0,0,0,0,Matchweek 20,0.0,0,GK,0,0,0,Premier League,0,,0.0,1,0,17,0,10,Away,7,90,L 2–4,0,29,0,0,0.0,"<a href=""/en/squads/b2b47a98/2023-2024/Newcastle-United-Stats"">Newcastle Utd</a>",2024-01-01,Liverpool,,0,0
Sat,Y,69.7,0,0,0,0,Matchweek 21,0.0,0,GK,0,0,0,Premier League,0,,0.0,0,0,33,0,23,Home,15,90,L 2–3,0,39,0,0,0.0,"<a href=""/en/squads/b2b47a98/2023-2024/Newcastle-United-Stats"">Newcastle Utd</a>",2024-01-13,Manchester City,,0,0
Tue,Y,70.0,0,0,0,0,Matchweek 22,0.0,0,GK,0,0,0,Premier League,0,,0.0,0,0,20,0,14,Away,11,90,W 3–1,0,21,0,0,0.0,"<a href=""/en/squads/b2b47a98/2023-2024/Newcastle-United-Stats"">Newcastle Utd</a>",2024-01-30,Aston Villa,,0,0
Sat,Y,79.2,0,0,0,0,Matchweek 23,0.0,0,GK,0,0,0,Premier League,0,,0.0,0,0,24,0,19,Home,19,90,D 4–4,0,26,0,0,0.0,"<a href=""/en/squads/b2b47a98/2023-2024/Newcastle-United-Stats"">Newcastle Utd</a>",2024-02-03,Luton Town,,0,0
Sat,Y,93.8,0,0,0,0,Matchweek 24,0.0,0,GK,0,0,0,Premier League,0,,0.0,0,0,32,0,30,Away,17,90,W 3–2,0,33,0,0,0.0,"<a href=""/en/squads/b2b47a98/2023-2024/Newcastle-United-Stats"">Newcastle Utd</a>",2024-02-10,Nott'ham Forest,,0,0
Sat,Y,80.6,0,0,0,0,Matchweek 25,0.0,0,GK,0,0,0,Premier League,0,,0.0,0,0,31,0,25,Home,15,90,D 2–2,0,37,0,0,0.0,"<a href=""/en/squads/b2b47a98/2023-2024/Newcastle-United-Stats"">Newcastle Utd</a>",2024-02-17,Bournemouth,,0,0
Sat,Y,84.0,0,0,0,0,Matchweek 27,0.0,0,GK,0,0,0,Premier League,0,,0.0,0,0,25,0,21,Home,13,90,W 3–0,0,28,0,0,0.0,"<a href=""/en/squads/b2b47a98/2023-2024/Newcastle-United-Stats"">Newcastle Utd</a>",2024-03-02,Wolves,,0,0
Mon,Y,89.3,0,0,0,0,Matchweek 28,0.0,0,GK,0,0,0,Premier League,0,,0.0,0,0,28,0,25,Away,18,90,L 2–3,0,29,0,0,0.0,"<a href=""/en/squads/b2b47a98/2023-2024/Newcastle-United-Stats"">Newcastle Utd</a>",2024-03-11,Chelsea,,0,0
Sat,Y,85.7,0,0,0,0,Matchweek 30,0.0,0,GK,0,0,0,Premier League,0,,0.0,0,0,28,0,24,Home,19,90,W 4–3,0,29,0,0,0.0,"<a href=""/en/squads/b2b47a98/2023-2024/Newcastle-United-Stats"">Newcastle Utd</a>",2024-03-30,West Ham,,0,0
Tue,Y,81.1,0,0,0,0,Matchweek 31,0.0,0,GK,0,0,0,Premier League,0,,0.0,0,0,37,0,30,Home,20,90,D 1–1,0,39,0,0,0.0,"<a href=""/en/squads/b2b47a98/2023-2024/Newcastle-United-Stats"">Newcastle Utd</a>",2024-04-02,Everton,,0,0
Sat,Y,73.3,0,0,0,0,Matchweek 32,0.0,0,GK,0,0,0,Premier League,0,,0.0,0,0,30,0,22,Away,15,90,W 1–0,0,33,0,0,0.0,"<a href=""/en/squads/b2b47a98/2023-2024/Newcastle-United-Stats"">Newcastle Utd</a>",2024-04-06,Fulham,,0,0
Sat,Y,44.4,0,0,0,0,Matchweek 33,0.0,0,GK,0,0,0,Premier League,0,,0.0,0,0,18,0,8,Home,8,90,W 4–0,0,19,0,0,0.0,"<a href=""/en/squads/b2b47a98/2023-2024/Newcastle-United-Stats"">Newcastle Utd</a>",2024-04-13,Tottenham,,0,0
Wed,Y,76.5,0,0,0,0,Matchweek 29,0.0,0,GK,0,0,0,Premier League,0,,0.0,0,0,34,0,26,Away,23,90,L 0–2,0,34,0,0,0.0,"<a href=""/en/squads/b2b47a98/2023-2024/Newcastle-United-Stats"">Newcastle Utd</a>",2024-04-24,Crystal Palace,,0,0
Sat,Y,92.6,0,0,0,0,Matchweek 35,0.0,0,GK,0,0,0,Premier League,0,,0.0,0,0,27,0,25,Home,17,90,W 5–1,0,29,0,0,0.0,"<a href=""/en/squads/b2b47a98/2023-2024/Newcastle-United-Stats"">Newcastle Utd</a>",2024-04-27,Sheffield Utd,,0,0
Sat,Y,73.5,0,0,0,0,Matchweek 36,0.0,0,GK,0,0,0,Premier League,0,,0.0,0,0,34,0,25,Away,20,90,W 4–1,0,35,0,0,0.0,"<a href=""/en/squads/b2b47a98/2023-2024/Newcastle-United-Stats"">Newcastle Utd</a>",2024-05-04,Burnley,,0,0
Sat,Y,92.6,0,0,0,0,Matchweek 37,0.0,0,GK,0,0,0,Premier League,0,,0.0,0,0,27,0,25,Home,18,90,D 1–1,0,27,0,0,0.0,"<a href=""/en/squads/b2b47a98/2023-2024/Newcastle-United-Stats"">Newcastle Utd</a>",2024-05-11,Brighton,,0,0
Wed,Y,95.7,0,0,0,0,Matchweek 34,0.0,0,GK,0,0,0,Premier League,0,,0.0,0,0,23,0,22,Away,12,90,L 2–3,0,30,0,0,0.0,"<a href=""/en/squads/b2b47a98/2023-2024/Newcastle-United-Stats"">Newcastle Utd</a>",2024-05-15,Manchester Utd,,0,0
Sun,N,,,,,,Matchweek 38,,,,,,,Premier League,,"On matchday squad, but did not play",,,,,,,Away,,,W 4–2,,,,,,"<a href=""/en/squads/b2b47a98/2023-2024/Newcastle-United-Stats"">Newcastle Utd</a>",2024-05-19,Brentford,,,
