dayofweek,game_started,passes_pct,take_ons,shots_on_target,progressive_carries,date,goals,round,npxg,shots,position,blocks,take_ons_won,pens_att,comp,tackles,bench_explain,cards_yellow,pens_made,passes,cards_red,passes_completed,venue,carries,minutes,result,assists,touches,progressive_passes,gca,xg,team,xg_assist,opponent,match_report,sca,interceptions
Tue,Y,71.4,3,2,5,2023-12-26,0,Matchweek 19,0.2,3,LW,1,0,0,Premier League,3,,0,0,28,0,20,Home,32,79,W 3–2,1,43,3,1,0.2,"<a href=""/en/squads/19538871/2023-2024/Manchester-United-Stats"">Manchester Utd</a>",0.3,Aston Villa,,1,1
Sat,Y,52.4,1,1,1,2023-12-30,1,Matchweek 20,0.1,1,FW,1,1,0,Premier League,2,,0,0,21,0,11,Away,8,90,L 1–2,0,24,2,0,0.1,"<a href=""/en/squads/19538871/2023-2024/Manchester-United-Stats"">Manchester Utd</a>",0.0,Nott'ham Forest,,0,0
Sun,Y,55.0,8,1,5,2024-01-14,1,Matchweek 21,0.1,2,LW,0,3,0,Premier League,0,,0,0,20,0,11,Home,28,87,D 2–2,0,37,2,1,0.1,"<a href=""/en/squads/19538871/2023-2024/Manchester-United-Stats"">Manchester Utd</a>",0.0,Tottenham,,3,0
Thu,Y,86.4,2,1,8,2024-02-01,1,Matchweek 22,0.1,1,LW,1,1,0,Premier League,0,,0,0,22,0,19,Away,24,72,W 4–3,0,27,3,1,0.1,"<a href=""/en/squads/19538871/2023-2024/Manchester-United-Stats"">Manchester Utd</a>",0.0,Wolves,,5,1
Sun,Y,68.8,5,0,2,2024-02-04,0,Matchweek 23,0.2,2,"LW,FW",1,3,0,Premier League,0,,0,0,32,0,22,Home,25,90,W 3–0,0,39,2,0,0.2,"<a href=""/en/squads/19538871/2023-2024/Manchester-United-Stats"">Manchester Utd</a>",0.1,West Ham,,2,0
Sun,Y,87.0,5,1,6,2024-02-11,0,Matchweek 24,0.3,3,LW,0,4,0,Premier League,0,,0,0,23,0,20,Away,25,72,W 2–1,0,30,5,0,0.3,"<a href=""/en/squads/19538871/2023-2024/Manchester-United-Stats"">Manchester Utd</a>",0.0,Aston Villa,,4,0
Sun,Y,76.7,3,2,6,2024-02-18,0,Matchweek 25,0.3,3,LW,1,1,0,Premier League,1,,0,0,30,0,23,Away,25,90,W 2–1,0,39,4,0,0.3,"<a href=""/en/squads/19538871/2023-2024/Manchester-United-Stats"">Manchester Utd</a>",0.2,Luton Town,,5,0
Sat,Y,81.3,4,1,0,2024-02-24,0,Matchweek 26,0.1,2,FW,1,1,0,Premier League,0,,0,0,16,0,13,Home,13,90,L 1–2,0,25,0,0,0.1,"<a href=""/en/squads/19538871/2023-2024/Manchester-United-Stats"">Manchester Utd</a>",0.0,Fulham,,3,0
Sun,Y,66.7,0,1,1,2024-03-03,1,Matchweek 27,0.2,2,LW,0,0,0,Premier League,0,,0,0,12,0,8,Away,16,74,L 1–3,0,22,0,0,0.2,"<a href=""/en/squads/19538871/2023-2024/Manchester-United-Stats"">Manchester Utd</a>",0.0,Manchester City,,0,1
Sat,Y,86.4,3,0,3,2024-03-09,1,Matchweek 28,0.1,1,LW,0,2,1,Premier League,3,,0,1,22,0,19,Home,16,90,W 2–0,0,32,3,1,0.9,"<a href=""/en/squads/19538871/2023-2024/Manchester-United-Stats"">Manchester Utd</a>",0.0,Everton,,4,0
Sat,Y,88.1,2,1,6,2024-03-30,0,Matchweek 30,0.0,1,LW,1,1,0,Premier League,0,,0,0,42,0,37,Away,36,79,D 1–1,0,52,0,0,0.0,"<a href=""/en/squads/19538871/2023-2024/Manchester-United-Stats"">Manchester Utd</a>",0.1,Brentford,,4,0
Thu,N,72.7,0,0,0,2024-04-04,0,Matchweek 31,0.0,0,FW,0,0,0,Premier League,0,,0,0,11,0,8,Away,9,25,L 3–4,0,12,0,1,0.0,"<a href=""/en/squads/19538871/2023-2024/Manchester-United-Stats"">Manchester Utd</a>",0.0,Chelsea,,1,0
Sun,Y,76.9,4,0,0,2024-04-07,0,Matchweek 32,0.0,0,LW,1,2,0,Premier League,2,,0,0,26,0,20,Home,20,65,D 2–2,0,40,0,0,0.0,"<a href=""/en/squads/19538871/2023-2024/Manchester-United-Stats"">Manchester Utd</a>",0.0,Liverpool,,1,0
Sat,Y,77.1,2,0,1,2024-04-13,0,Matchweek 33,0.2,1,LW,1,0,0,Premier League,0,,0,0,35,0,27,Away,29,90,D 2–2,0,45,5,1,0.2,"<a href=""/en/squads/19538871/2023-2024/Manchester-United-Stats"">Manchester Utd</a>",0.0,Bournemouth,,3,0
Wed,N,80.0,1,0,0,2024-05-15,0,Matchweek 34,0.1,1,"FW,LM",0,0,0,Premier League,0,,0,0,5,0,4,Home,6,8,W 3–2,0,11,1,1,0.1,"<a href=""/en/squads/19538871/2023-2024/Manchester-United-Stats"">Manchester Utd</a>",0.0,Newcastle Utd,,1,0
Sun,N,100.0,2,0,2,2024-05-19,0,Matchweek 38,0.0,0,AM,0,1,0,Premier League,1,,0,0,8,0,8,Away,6,16,W 2–0,0,10,1,0,0.0,"<a href=""/en/squads/19538871/2023-2024/Manchester-United-Stats"">Manchester Utd</a>",0.0,Brighton,,1,0
