dayofweek,game_started,passes_pct,take_ons,shots_on_target,progressive_carries,date,goals,round,npxg,shots,position,blocks,take_ons_won,pens_att,comp,tackles,bench_explain,cards_yellow,pens_made,passes,cards_red,passes_completed,venue,carries,minutes,result,assists,touches,progressive_passes,gca,xg,team,xg_assist,opponent,match_report,sca,interceptions
Tue,Y,75.0,4,0,0,2023-12-26,0,Matchweek 19,0.0,0,CB,2,3,0,Premier League,0,,0,0,36,0,27,Away,31,90,W 3–1,1,48,0,1,0.0,"<a href=""/en/squads/e4a775cb/2023-2024/Nottingham-Forest-Stats"">Nott'ham Forest</a>",0.7,Newcastle Utd,,3,0
Sat,Y,84.0,1,0,1,2023-12-30,0,Matchweek 20,0.1,1,CB,1,0,0,Premier League,0,,0,0,50,0,42,Home,34,90,W 2–1,0,65,2,0,0.1,"<a href=""/en/squads/e4a775cb/2023-2024/Nottingham-Forest-Stats"">Nott'ham Forest</a>",0.0,Manchester Utd,,1,1
Sat,Y,66.7,0,0,0,2024-01-20,0,Matchweek 21,0.0,0,CB,2,0,0,Premier League,1,,0,0,39,0,26,Away,20,90,L 2–3,0,54,3,0,0.0,"<a href=""/en/squads/e4a775cb/2023-2024/Nottingham-Forest-Stats"">Nott'ham Forest</a>",0.0,Brentford,,0,2
Tue,Y,71.4,1,0,0,2024-01-30,0,Matchweek 22,0.0,0,CB,6,1,0,Premier League,2,,0,0,42,0,30,Home,30,90,L 1–2,0,64,2,0,0.0,"<a href=""/en/squads/e4a775cb/2023-2024/Nottingham-Forest-Stats"">Nott'ham Forest</a>",0.0,Arsenal,,0,4
Sun,Y,72.5,0,0,0,2024-02-04,0,Matchweek 23,0.0,0,CB,2,0,0,Premier League,3,,0,0,40,0,29,Away,27,90,D 1–1,0,50,5,0,0.0,"<a href=""/en/squads/e4a775cb/2023-2024/Nottingham-Forest-Stats"">Nott'ham Forest</a>",0.2,Bournemouth,,1,0
Sat,Y,64.1,0,0,1,2024-02-10,0,Matchweek 24,0.0,0,CB,1,0,0,Premier League,1,,0,0,39,0,25,Home,24,90,L 2–3,0,50,6,0,0.0,"<a href=""/en/squads/e4a775cb/2023-2024/Nottingham-Forest-Stats"">Nott'ham Forest</a>",0.0,Newcastle Utd,,2,1
Sat,Y,63.0,0,0,0,2024-02-17,0,Matchweek 25,0.3,1,CB,1,0,0,Premier League,1,,0,0,46,0,29,Home,28,90,W 2–0,0,56,3,0,0.3,"<a href=""/en/squads/e4a775cb/2023-2024/Nottingham-Forest-Stats"">Nott'ham Forest</a>",0.0,West Ham,,2,0
Sat,Y,81.3,0,0,0,2024-02-24,0,Matchweek 26,0.0,0,CB,0,0,0,Premier League,0,,1,0,32,0,26,Away,27,45,L 2–4,0,38,3,0,0.0,"<a href=""/en/squads/e4a775cb/2023-2024/Nottingham-Forest-Stats"">Nott'ham Forest</a>",0.0,Aston Villa,,1,3
Sat,Y,75.0,1,0,0,2024-03-02,0,Matchweek 27,0.0,0,CB,2,1,0,Premier League,2,,0,0,40,0,30,Home,20,90,L 0–1,0,50,2,0,0.0,"<a href=""/en/squads/e4a775cb/2023-2024/Nottingham-Forest-Stats"">Nott'ham Forest</a>",0.0,Liverpool,,0,1
Sun,Y,77.4,1,1,0,2024-03-10,0,Matchweek 28,0.1,2,CB,0,0,0,Premier League,0,,0,0,62,0,48,Away,46,90,L 0–1,0,73,5,0,0.1,"<a href=""/en/squads/e4a775cb/2023-2024/Nottingham-Forest-Stats"">Nott'ham Forest</a>",0.0,Brighton,,0,1
