dayofweek,game_started,passes_pct,take_ons,shots_on_target,progressive_carries,date,goals,round,npxg,shots,position,blocks,take_ons_won,pens_att,comp,tackles,bench_explain,cards_yellow,pens_made,passes,cards_red,passes_completed,venue,carries,minutes,result,assists,touches,progressive_passes,gca,xg,team,xg_assist,opponent,match_report,sca,interceptions
Sun,Y,76.5,3,1,2,2024-01-14,0,Matchweek 21,0.4,6,FW,1,2,0,Premier League,0,,1,0,17,0,13,Away,25,90,D 0–0,0,30,2,0,0.4,"<a href=""/en/squads/8602292d/2023-2024/Aston-Villa-Stats"">Aston Villa</a>",0.1,Everton,,5,0
Tue,Y,90.0,1,2,3,2024-01-30,1,Matchweek 22,0.6,4,FW,0,1,0,Premier League,0,,0,0,20,0,18,Home,27,90,L 1–3,0,34,3,0,0.6,"<a href=""/en/squads/8602292d/2023-2024/Aston-Villa-Stats"">Aston Villa</a>",0.3,Newcastle Utd,,3,0
Sat,Y,71.4,1,2,1,2024-02-03,1,Matchweek 23,0.6,3,FW,1,0,0,Premier League,0,,0,0,21,0,15,Away,15,90,W 5–0,2,26,1,4,0.6,"<a href=""/en/squads/8602292d/2023-2024/Aston-Villa-Stats"">Aston Villa</a>",0.3,Sheffield Utd,,6,0
Sun,Y,80.8,6,3,1,2024-02-11,0,Matchweek 24,0.7,3,FW,2,1,0,Premier League,0,,0,0,26,0,21,Home,23,90,L 1–2,0,40,1,0,0.7,"<a href=""/en/squads/8602292d/2023-2024/Aston-Villa-Stats"">Aston Villa</a>",0.1,Manchester Utd,,3,0
Sat,Y,66.7,0,2,1,2024-02-17,2,Matchweek 25,0.9,5,FW,2,0,0,Premier League,1,,0,0,15,0,10,Away,9,90,W 2–1,0,27,1,0,0.9,"<a href=""/en/squads/8602292d/2023-2024/Aston-Villa-Stats"">Aston Villa</a>",0.4,Fulham,,2,0
Sat,Y,90.9,3,2,1,2024-02-24,1,Matchweek 26,1.4,4,FW,1,1,0,Premier League,0,,0,0,11,0,10,Home,16,89,W 4–2,0,23,2,1,1.4,"<a href=""/en/squads/8602292d/2023-2024/Aston-Villa-Stats"">Aston Villa</a>",0.1,Nott'ham Forest,,3,0
Sat,Y,70.8,0,4,6,2024-03-02,2,Matchweek 27,0.6,5,FW,0,0,0,Premier League,1,,0,0,24,0,17,Away,21,90,W 3–2,0,36,3,2,0.6,"<a href=""/en/squads/8602292d/2023-2024/Aston-Villa-Stats"">Aston Villa</a>",0.0,Luton Town,,3,0
Sun,Y,62.5,2,0,2,2024-03-10,0,Matchweek 28,0.1,1,FW,1,0,0,Premier League,0,,0,0,16,0,10,Home,12,90,L 0–4,0,23,1,0,0.1,"<a href=""/en/squads/8602292d/2023-2024/Aston-Villa-Stats"">Aston Villa</a>",0.0,Tottenham,,4,1
Sun,Y,70.0,0,1,3,2024-03-17,0,Matchweek 29,0.1,2,FW,1,0,0,Premier League,0,,0,0,20,0,14,Away,16,90,D 1–1,0,25,2,0,0.1,"<a href=""/en/squads/8602292d/2023-2024/Aston-Villa-Stats"">Aston Villa</a>",0.0,West Ham,,3,0
Sat,Y,87.5,0,0,1,2024-03-30,0,Matchweek 30,0.2,1,FW,0,0,0,Premier League,0,,0,0,8,0,7,Home,4,45,W 2–0,0,10,1,0,0.2,"<a href=""/en/squads/8602292d/2023-2024/Aston-Villa-Stats"">Aston Villa</a>",0.0,Wolves,,0,0
Sat,Y,72.2,1,2,1,2024-04-06,2,Matchweek 32,0.5,2,FW,0,1,0,Premier League,0,,0,0,18,0,13,Home,17,90,D 3–3,0,24,1,0,0.5,"<a href=""/en/squads/8602292d/2023-2024/Aston-Villa-Stats"">Aston Villa</a>",0.0,Brentford,,0,0
Sun,Y,73.3,0,1,2,2024-04-14,1,Matchweek 33,0.3,4,FW,0,0,0,Premier League,2,,0,0,15,0,11,Away,16,90,W 2–0,0,23,3,0,0.3,"<a href=""/en/squads/8602292d/2023-2024/Aston-Villa-Stats"">Aston Villa</a>",0.1,Arsenal,,2,0
Sun,Y,90.3,3,2,0,2024-04-21,0,Matchweek 34,0.3,5,FW,0,1,0,Premier League,0,,0,0,31,0,28,Home,31,90,W 3–1,2,47,4,2,0.3,"<a href=""/en/squads/8602292d/2023-2024/Aston-Villa-Stats"">Aston Villa</a>",1.6,Bournemouth,,6,0
Sat,Y,42.9,1,2,1,2024-04-27,0,Matchweek 35,0.3,3,FW,0,1,0,Premier League,0,,0,0,7,0,3,Home,5,90,D 2–2,0,17,0,0,0.3,"<a href=""/en/squads/8602292d/2023-2024/Aston-Villa-Stats"">Aston Villa</a>",0.0,Chelsea,,1,0
Sun,Y,81.8,5,0,3,2024-05-05,0,Matchweek 36,0.0,0,FW,0,2,0,Premier League,1,,0,0,22,0,18,Away,19,90,L 0–1,0,28,1,0,0.0,"<a href=""/en/squads/8602292d/2023-2024/Aston-Villa-Stats"">Aston Villa</a>",0.0,Brighton,,0,0
Mon,Y,73.3,2,0,3,2024-05-13,0,Matchweek 37,0.5,2,FW,2,1,0,Premier League,0,,0,0,15,0,11,Home,15,90,D 3–3,1,24,0,2,0.5,"<a href=""/en/squads/8602292d/2023-2024/Aston-Villa-Stats"">Aston Villa</a>",0.3,Liverpool,,3,0
Sun,Y,81.8,1,0,1,2024-05-19,0,Matchweek 38,0.3,2,FW,0,1,0,Premier League,0,,0,0,11,0,9,Away,5,67,L 0–5,0,15,0,0,0.3,"<a href=""/en/squads/8602292d/2023-2024/Aston-Villa-Stats"">Aston Villa</a>",0.0,Crystal Palace,,1,0
