dayofweek,game_started,passes_pct,take_ons,shots_on_target,progressive_carries,date,goals,round,npxg,shots,position,blocks,take_ons_won,pens_att,comp,tackles,bench_explain,cards_yellow,pens_made,passes,cards_red,passes_completed,venue,carries,minutes,result,assists,touches,progressive_passes,gca,xg,team,xg_assist,opponent,match_report,sca,interceptions
Mon,Y,79.5,3,0,5,2024-01-01,0,Matchweek 20,0.1,3,RM,0,2,0,Premier League,2,,0,0,44,0,35,Home,29,63,W 4–2,0,55,6,0,0.1,"<a href=""/en/squads/822bd0ba/2023-2024/Liverpool-Stats"">Liverpool</a>",0.1,Newcastle Utd,,4,1
Wed,Y,76.8,1,1,2,2024-01-31,1,Matchweek 22,0.3,3,RM,0,1,0,Premier League,1,,0,0,56,0,43,Home,31,68,W 4–1,0,64,5,0,0.3,"<a href=""/en/squads/822bd0ba/2023-2024/Liverpool-Stats"">Liverpool</a>",0.0,Chelsea,,4,0
Sat,N,70.0,0,0,0,2024-03-02,0,Matchweek 27,0.1,1,RM,0,0,0,Premier League,0,,0,0,10,0,7,Away,8,15,W 1–0,0,12,1,0,0.1,"<a href=""/en/squads/822bd0ba/2023-2024/Liverpool-Stats"">Liverpool</a>",0.0,Nott'ham Forest,,0,0
Sun,Y,66.7,0,1,1,2024-03-10,0,Matchweek 28,0.2,3,LM,0,0,0,Premier League,0,,0,0,27,0,18,Home,21,60,D 1–1,0,35,3,0,0.2,"<a href=""/en/squads/822bd0ba/2023-2024/Liverpool-Stats"">Liverpool</a>",0.1,Manchester City,,2,0
Sun,Y,79.7,0,0,5,2024-03-31,0,Matchweek 30,0.1,3,LM,2,0,0,Premier League,1,,0,0,64,0,51,Home,41,89,W 2–1,0,72,6,1,0.1,"<a href=""/en/squads/822bd0ba/2023-2024/Liverpool-Stats"">Liverpool</a>",0.1,Brighton,,8,1
Thu,Y,83.7,5,1,1,2024-04-04,0,Matchweek 31,0.0,1,RM,0,1,0,Premier League,0,,0,0,92,0,77,Home,62,72,W 3–1,0,99,5,0,0.0,"<a href=""/en/squads/822bd0ba/2023-2024/Liverpool-Stats"">Liverpool</a>",0.1,Sheffield Utd,,6,1
Sun,Y,81.0,1,1,5,2024-04-07,0,Matchweek 32,0.8,5,RM,2,1,0,Premier League,0,,0,0,42,0,34,Away,30,65,D 2–2,0,51,7,0,0.8,"<a href=""/en/squads/822bd0ba/2023-2024/Liverpool-Stats"">Liverpool</a>",0.3,Manchester Utd,,6,1
Sun,N,76.9,1,0,0,2024-04-14,0,Matchweek 33,0.0,1,"RM,LM",1,0,0,Premier League,1,,0,0,39,0,30,Home,19,45,L 0–1,0,46,3,0,0.0,"<a href=""/en/squads/822bd0ba/2023-2024/Liverpool-Stats"">Liverpool</a>",0.5,Crystal Palace,,6,0
Sun,N,20.0,0,0,0,2024-04-21,0,Matchweek 34,0.0,0,LW,0,0,0,Premier League,0,,0,0,5,0,1,Away,1,5,W 3–1,0,5,0,0,0.0,"<a href=""/en/squads/822bd0ba/2023-2024/Liverpool-Stats"">Liverpool</a>",0.0,Fulham,,0,0
Wed,Y,88.9,2,0,2,2024-04-24,0,Matchweek 29,0.0,1,RM,0,1,0,Premier League,1,,0,0,36,0,32,Away,23,62,L 0–2,0,42,3,0,0.0,"<a href=""/en/squads/822bd0ba/2023-2024/Liverpool-Stats"">Liverpool</a>",0.1,Everton,,2,0
Sat,N,50.0,0,0,0,2024-04-27,0,Matchweek 35,0.0,0,CM,0,0,0,Premier League,0,,0,0,4,0,2,Away,1,1,D 2–2,0,4,0,0,0.0,"<a href=""/en/squads/822bd0ba/2023-2024/Liverpool-Stats"">Liverpool</a>",0.0,West Ham,,0,0
Sun,N,100.0,0,0,0,2024-05-05,0,Matchweek 36,0.1,1,RM,0,0,0,Premier League,0,,0,0,4,0,4,Home,3,8,W 4–2,0,7,0,0,0.1,"<a href=""/en/squads/822bd0ba/2023-2024/Liverpool-Stats"">Liverpool</a>",0.0,Tottenham,,3,1
Mon,N,95.7,0,1,0,2024-05-13,0,Matchweek 37,0.2,2,CM,0,0,0,Premier League,0,,0,0,23,0,22,Away,10,15,D 3–3,0,25,3,0,0.2,"<a href=""/en/squads/822bd0ba/2023-2024/Liverpool-Stats"">Liverpool</a>",0.0,Aston Villa,,3,0
Sun,N,80.0,1,1,2,2024-05-19,0,Matchweek 38,0.0,1,LW,0,0,0,Premier League,0,,0,0,10,0,8,Home,8,10,W 2–0,0,11,1,0,0.0,"<a href=""/en/squads/822bd0ba/2023-2024/Liverpool-Stats"">Liverpool</a>",0.2,Wolves,,2,0
