dayofweek,game_started,passes_pct,take_ons,shots_on_target,progressive_carries,date,goals,round,npxg,shots,position,blocks,take_ons_won,pens_att,comp,tackles,bench_explain,cards_yellow,pens_made,passes,cards_red,passes_completed,venue,carries,minutes,result,assists,touches,progressive_passes,gca,xg,team,xg_assist,opponent,match_report,sca,interceptions
Wed,Y,92.9,2,0,0,2024-01-31,0,Matchweek 22,0.0,0,AM,1,0,0,Premier League,1,,0,0,14,0,13,Away,14,45,L 1–4,0,23,2,0,0.0,"<a href=""/en/squads/cff3d9bb/2023-2024/Chelsea-Stats"">Chelsea</a>",0.0,Liverpool,,0,0
Sun,Y,92.5,1,0,1,2024-02-04,0,Matchweek 23,0.2,2,"AM,DM",2,1,0,Premier League,1,,0,0,67,0,62,Home,60,90,L 2–4,0,80,9,1,0.2,"<a href=""/en/squads/cff3d9bb/2023-2024/Chelsea-Stats"">Chelsea</a>",0.1,Wolves,,4,1
Mon,Y,79.6,3,2,2,2024-02-12,2,Matchweek 24,0.4,3,"LW,AM",2,1,0,Premier League,0,,0,0,54,0,43,Away,30,90,W 3–1,0,66,3,0,0.4,"<a href=""/en/squads/cff3d9bb/2023-2024/Chelsea-Stats"">Chelsea</a>",0.2,Crystal Palace,,3,2
Sat,Y,78.8,0,0,0,2024-02-17,0,Matchweek 25,0.1,1,"AM,FW,CM",2,0,0,Premier League,4,,0,0,33,0,26,Away,25,90,D 1–1,0,46,4,0,0.1,"<a href=""/en/squads/cff3d9bb/2023-2024/Chelsea-Stats"">Chelsea</a>",0.2,Manchester City,,2,2
Sat,Y,84.6,3,0,2,2024-03-02,0,Matchweek 27,0.0,1,"CM,DM",1,2,0,Premier League,5,,1,0,78,0,66,Away,48,90,D 2–2,0,95,6,0,0.0,"<a href=""/en/squads/cff3d9bb/2023-2024/Chelsea-Stats"">Chelsea</a>",0.0,Brentford,,5,0
Mon,Y*,92.7,2,1,0,2024-03-11,0,Matchweek 28,0.0,1,"AM,LW",2,0,0,Premier League,3,,0,0,41,0,38,Home,35,90,W 3–2,1,56,2,0,0.0,"<a href=""/en/squads/cff3d9bb/2023-2024/Chelsea-Stats"">Chelsea</a>",0.9,Newcastle Utd,,2,1
Sat,Y*,100.0,1,1,2,2024-03-30,0,Matchweek 30,0.2,2,AM,0,1,0,Premier League,0,,1,0,31,0,31,Home,29,61,D 2–2,0,38,2,0,0.2,"<a href=""/en/squads/cff3d9bb/2023-2024/Chelsea-Stats"">Chelsea</a>",0.3,Burnley,,4,0
Thu,Y*,79.4,1,1,1,2024-04-04,1,Matchweek 31,0.4,4,AM,1,1,0,Premier League,1,,0,0,34,0,27,Home,28,88,W 4–3,0,51,3,0,0.4,"<a href=""/en/squads/cff3d9bb/2023-2024/Chelsea-Stats"">Chelsea</a>",0.1,Manchester Utd,,4,2
Sun,Y*,93.9,2,0,0,2024-04-07,0,Matchweek 32,0.0,1,"LW,RW,AM",0,0,0,Premier League,1,,0,0,49,0,46,Away,41,90,D 2–2,1,59,3,1,0.0,"<a href=""/en/squads/cff3d9bb/2023-2024/Chelsea-Stats"">Chelsea</a>",0.1,Sheffield Utd,,2,1
Mon,Y*,93.2,5,0,2,2024-04-15,0,Matchweek 33,0.0,0,DM,1,4,0,Premier League,1,,0,0,74,0,69,Home,52,90,W 6–0,0,88,1,1,0.0,"<a href=""/en/squads/cff3d9bb/2023-2024/Chelsea-Stats"">Chelsea</a>",0.0,Everton,,4,2
Tue,Y*,83.5,2,0,7,2024-04-23,0,Matchweek 29,0.0,0,"AM,CM",2,0,0,Premier League,2,,0,0,79,0,66,Away,64,90,L 0–5,0,90,8,0,0.0,"<a href=""/en/squads/cff3d9bb/2023-2024/Chelsea-Stats"">Chelsea</a>",0.0,Arsenal,,2,0
Sat,Y*,88.9,1,1,3,2024-04-27,1,Matchweek 35,0.1,3,DM,1,0,0,Premier League,1,,0,0,63,0,56,Away,44,90,D 2–2,0,75,1,2,0.1,"<a href=""/en/squads/cff3d9bb/2023-2024/Chelsea-Stats"">Chelsea</a>",0.0,Aston Villa,,4,1
Thu,Y*,88.0,1,0,1,2024-05-02,0,Matchweek 26,0.0,0,DM,2,1,0,Premier League,4,,0,0,25,0,22,Home,11,90,W 2–0,1,36,0,1,0.0,"<a href=""/en/squads/cff3d9bb/2023-2024/Chelsea-Stats"">Chelsea</a>",0.1,Tottenham,,1,0
Sun,Y*,98.4,1,1,2,2024-05-05,1,Matchweek 36,0.8,2,DM,0,0,0,Premier League,2,,0,0,62,0,61,Home,36,90,W 5–0,0,72,6,0,0.8,"<a href=""/en/squads/cff3d9bb/2023-2024/Chelsea-Stats"">Chelsea</a>",0.2,West Ham,,6,1
Sat,Y*,93.8,4,0,1,2024-05-11,0,Matchweek 37,0.0,1,DM,0,1,0,Premier League,3,,1,0,48,0,45,Away,42,78,W 3–2,0,57,5,0,0.0,"<a href=""/en/squads/cff3d9bb/2023-2024/Chelsea-Stats"">Chelsea</a>",0.0,Nott'ham Forest,,0,0
Wed,Y*,91.8,1,0,1,2024-05-15,0,Matchweek 34,0.0,0,DM,1,1,0,Premier League,1,,0,0,49,0,45,Away,32,89,W 2–1,0,64,6,1,0.0,"<a href=""/en/squads/cff3d9bb/2023-2024/Chelsea-Stats"">Chelsea</a>",0.0,Brighton,,2,2
Sun,Y*,91.2,5,1,1,2024-05-19,0,Matchweek 38,0.3,2,DM,2,5,0,Premier League,1,,0,0,57,0,52,Home,27,90,W 2–1,0,68,3,0,0.3,"<a href=""/en/squads/cff3d9bb/2023-2024/Chelsea-Stats"">Chelsea</a>",0.0,Bournemouth,,2,1
