dayofweek,game_started,passes_pct,take_ons,shots_on_target,progressive_carries,goals,round,npxg,shots,position,blocks,take_ons_won,pens_att,comp,tackles,bench_explain,xg_assist,cards_yellow,pens_made,passes,cards_red,passes_completed,venue,carries,minutes,result,assists,touches,progressive_passes,gca,xg,team,date,opponent,match_report,sca,interceptions
Sun,Y,58.2,3,0,3,0,Matchweek 20,0.0,1,RB,3,1,0,Premier League,4,,0.1,0,0,55,0,32,Home,21,90,W 3–1,0,73,0,0,0.0,"<a href=""/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats"">Tottenham</a>",2023-12-31,Bournemouth,,1,2
Sun,Y,67.1,2,1,4,0,Matchweek 21,0.0,1,"RB,RM",2,2,0,Premier League,4,,0.6,0,0,82,0,55,Away,36,90,D 2–2,1,93,7,1,0.0,"<a href=""/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats"">Tottenham</a>",2024-01-14,Manchester Utd,,8,3
Wed,Y,75.3,1,0,4,0,Matchweek 22,0.1,2,RB,1,0,0,Premier League,3,,0.0,0,0,81,0,61,Home,63,90,W 3–2,0,97,9,0,0.1,"<a href=""/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats"">Tottenham</a>",2024-01-31,Brentford,,1,0
Sat,Y,73.5,2,1,0,0,Matchweek 23,0.0,1,RB,1,2,0,Premier League,0,,0.0,0,0,68,0,50,Away,30,90,D 2–2,0,77,2,0,0.0,"<a href=""/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats"">Tottenham</a>",2024-02-03,Everton,,2,0
Sat,Y,64.0,0,0,2,0,Matchweek 24,0.0,0,RB,2,0,0,Premier League,3,,0.0,0,0,50,0,32,Home,30,90,W 2–1,0,64,1,0,0.0,"<a href=""/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats"">Tottenham</a>",2024-02-10,Brighton,,1,2
Sun,Y,78.5,0,0,0,0,Matchweek 28,0.0,0,RB,1,0,0,Premier League,3,,0.1,0,0,65,0,51,Away,46,90,W 4–0,0,70,3,1,0.0,"<a href=""/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats"">Tottenham</a>",2024-03-10,Aston Villa,,3,0
Sat,Y,71.6,2,0,2,0,Matchweek 29,0.0,0,RB,0,0,0,Premier League,1,,0.1,0,0,74,0,53,Away,42,90,L 0–3,0,84,5,0,0.0,"<a href=""/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats"">Tottenham</a>",2024-03-16,Fulham,,3,0
Sat,Y,78.9,1,0,2,0,Matchweek 30,0.2,2,RB,1,0,0,Premier League,3,,0.2,0,0,76,0,60,Home,39,90,W 2–1,0,85,6,0,0.2,"<a href=""/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats"">Tottenham</a>",2024-03-30,Luton Town,,1,2
Tue,Y,72.1,2,1,1,0,Matchweek 31,0.1,2,RB,2,1,0,Premier League,4,,0.0,0,0,68,0,49,Away,48,90,D 1–1,0,83,4,0,0.1,"<a href=""/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats"">Tottenham</a>",2024-04-02,West Ham,,2,2
Sun,Y,79.2,0,1,2,1,Matchweek 32,0.1,1,RB,0,0,0,Premier League,2,,0.0,0,0,72,0,57,Home,39,90,W 3–1,0,79,8,0,0.1,"<a href=""/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats"">Tottenham</a>",2024-04-07,Nott'ham Forest,,5,1
Sat,Y,82.6,2,0,0,0,Matchweek 33,0.0,0,RB,3,2,0,Premier League,2,,0.0,0,0,23,0,19,Away,9,48,L 0–4,0,30,1,0,0.0,"<a href=""/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats"">Tottenham</a>",2024-04-13,Newcastle Utd,,1,0
Sun,Y,71.4,0,0,4,0,Matchweek 35,0.1,3,RB,2,0,0,Premier League,1,,0.3,0,0,56,0,40,Home,43,90,L 2–3,0,67,9,0,0.1,"<a href=""/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats"">Tottenham</a>",2024-04-28,Arsenal,,1,1
Thu,Y,77.9,2,1,1,0,Matchweek 26,0.0,1,RB,0,0,0,Premier League,2,,0.4,0,0,86,0,67,Away,49,90,L 0–2,0,94,17,0,0.0,"<a href=""/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats"">Tottenham</a>",2024-05-02,Chelsea,,4,1
Sun,Y,70.3,2,0,3,0,Matchweek 36,0.0,1,RB,0,0,0,Premier League,2,,0.1,0,0,74,0,52,Away,46,90,L 2–4,0,84,3,0,0.0,"<a href=""/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats"">Tottenham</a>",2024-05-05,Liverpool,,1,1
Sat,Y,76.6,3,1,3,1,Matchweek 37,0.1,4,RB,2,2,0,Premier League,1,,0.0,0,0,77,0,59,Home,54,90,W 2–1,0,87,6,1,0.1,"<a href=""/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats"">Tottenham</a>",2024-05-11,Burnley,,4,1
Tue,Y,79.7,4,0,2,0,Matchweek 34,0.0,0,RB,2,1,0,Premier League,2,,0.0,0,0,74,0,59,Home,47,90,L 0–2,0,85,4,0,0.0,"<a href=""/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats"">Tottenham</a>",2024-05-14,Manchester City,,1,1
Sun,Y,85.9,1,2,2,1,Matchweek 38,0.2,2,RB,1,0,0,Premier League,1,,0.0,0,0,71,0,61,Away,33,75,W 3–0,0,77,10,0,0.2,"<a href=""/en/squads/361ca564/2023-2024/Tottenham-Hotspur-Stats"">Tottenham</a>",2024-05-19,Sheffield Utd,,5,1
