dayofweek,game_started,passes_pct,take_ons,shots_on_target,progressive_carries,date,goals,round,npxg,shots,position,blocks,take_ons_won,pens_att,comp,tackles,bench_explain,cards_yellow,pens_made,passes,cards_red,passes_completed,venue,carries,minutes,result,assists,touches,progressive_passes,gca,xg,team,xg_assist,opponent,match_report,sca,interceptions
Sat,N,,,,,2023-11-11,,Matchweek 12,,,,,,,Premier League,,"On matchday squad, but did not play",,,,,,Home,,,W 1–0,,,,,,"<a href=""/en/squads/19538871/2023-2024/Manchester-United-Stats"">Manchester Utd</a>",,Luton Town,,,
Sun,N,83.3,1,1,2,2023-11-26,0,Matchweek 13,0.1,1,RW,1,0,0,Premier League,2,,0,0,12,0,10,Away,11,19,W 3–0,0,17,1,1,0.1,"<a href=""/en/squads/19538871/2023-2024/Manchester-United-Stats"">Manchester Utd</a>",0.0,Everton,,1,0
Sat,N,,,,,2023-12-02,,Matchweek 14,,,,,,,Premier League,,"On matchday squad, but did not play",,,,,,Away,,,L 0–1,,,,,,"<a href=""/en/squads/19538871/2023-2024/Manchester-United-Stats"">Manchester Utd</a>",,Newcastle Utd,,,
Wed,N,,,,,2023-12-06,,Matchweek 15,,,,,,,Premier League,,"On matchday squad, but did not play",,,,,,Home,,,W 2–1,,,,,,"<a href=""/en/squads/19538871/2023-2024/Manchester-United-Stats"">Manchester Utd</a>",,Chelsea,,,
Sat,N,66.7,1,0,0,2023-12-09,0,Matchweek 16,0.0,0,RW,1,1,0,Premier League,0,,0,0,6,0,4,Home,6,12,L 0–3,0,8,2,0,0.0,"<a href=""/en/squads/19538871/2023-2024/Manchester-United-Stats"">Manchester Utd</a>",0.0,Bournemouth,,0,0
Sun,N,66.7,2,0,0,2023-12-17,0,Matchweek 17,0.0,0,RW,0,1,0,Premier League,0,,0,0,3,0,2,Away,4,9,D 0–0,0,6,0,0,0.0,"<a href=""/en/squads/19538871/2023-2024/Manchester-United-Stats"">Manchester Utd</a>",0.0,Liverpool,,0,0
Sat,N,77.8,1,0,0,2023-12-23,0,Matchweek 18,0.1,1,RW,1,0,0,Premier League,1,,0,0,9,0,7,Away,6,18,L 0–2,0,13,0,0,0.1,"<a href=""/en/squads/19538871/2023-2024/Manchester-United-Stats"">Manchester Utd</a>",0.0,West Ham,,1,0
Tue,N,,,,,2023-12-26,,Matchweek 19,,,,,,,Premier League,,"On matchday squad, but did not play",,,,,,Home,,,W 3–2,,,,,,"<a href=""/en/squads/19538871/2023-2024/Manchester-United-Stats"">Manchester Utd</a>",,Aston Villa,,,
Sat,N,,,,,2023-12-30,,Matchweek 20,,,,,,,Premier League,,"On matchday squad, but did not play",,,,,,Away,,,L 1–2,,,,,,"<a href=""/en/squads/19538871/2023-2024/Manchester-United-Stats"">Manchester Utd</a>",,Nott'ham Forest,,,
Sun,N,,,,,2024-01-14,,Matchweek 21,,,,,,,Premier League,,"On matchday squad, but did not play",,,,,,Home,,,D 2–2,,,,,,"<a href=""/en/squads/19538871/2023-2024/Manchester-United-Stats"">Manchester Utd</a>",,Tottenham,,,
