dayofweek,game_started,passes_pct,take_ons,shots_on_target,progressive_carries,goals,round,npxg,shots,position,blocks,take_ons_won,pens_att,comp,tackles,bench_explain,xg_assist,cards_yellow,pens_made,passes,cards_red,passes_completed,venue,carries,minutes,result,assists,touches,progressive_passes,gca,xg,team,date,opponent,match_report,sca,interceptions
Sun,Y,77.4,1,0,0,0,Matchweek 14,0.0,0,RB,0,0,0,Premier League,0,,0.0,0,0,31,0,24,Home,8,90,D 2–2,0,40,0,0,0.0,"<a href=""/en/squads/4ba7cbea/2023-2024/Bournemouth-Stats"">Bournemouth</a>",2023-12-03,Aston Villa,,2,2
Wed,Y,66.0,2,0,3,0,Matchweek 15,0.0,0,RB,4,1,0,Premier League,3,,0.1,0,0,50,0,33,Away,26,90,W 2–0,0,59,5,0,0.0,"<a href=""/en/squads/4ba7cbea/2023-2024/Bournemouth-Stats"">Bournemouth</a>",2023-12-06,Crystal Palace,,2,0
Sat,Y,79.3,1,0,0,0,Matchweek 16,0.0,0,RB,1,1,0,Premier League,2,,0.0,0,0,29,0,23,Away,7,90,W 3–0,0,42,4,0,0.0,"<a href=""/en/squads/4ba7cbea/2023-2024/Bournemouth-Stats"">Bournemouth</a>",2023-12-09,Manchester Utd,,0,2
Sat,Y,91.9,0,0,4,0,Matchweek 18,0.0,0,RB,2,0,0,Premier League,1,,0.1,0,0,62,0,57,Away,42,90,W 3–2,1,74,11,1,0.0,"<a href=""/en/squads/4ba7cbea/2023-2024/Bournemouth-Stats"">Bournemouth</a>",2023-12-23,Nott'ham Forest,,4,2
Tue,Y,83.7,0,0,0,0,Matchweek 19,0.0,0,RB,0,0,0,Premier League,1,,0.0,0,0,49,0,41,Home,32,90,W 3–0,0,57,2,0,0.0,"<a href=""/en/squads/4ba7cbea/2023-2024/Bournemouth-Stats"">Bournemouth</a>",2023-12-26,Fulham,,1,1
Sun,Y,80.0,0,0,0,0,Matchweek 20,0.0,0,RB,0,0,0,Premier League,0,,0.0,0,0,30,0,24,Away,15,81,L 1–3,0,34,1,0,0.0,"<a href=""/en/squads/4ba7cbea/2023-2024/Bournemouth-Stats"">Bournemouth</a>",2023-12-31,Tottenham,,1,1
Thu,Y,76.1,0,0,2,0,Matchweek 22,0.0,0,RB,1,0,0,Premier League,1,,0.0,0,0,67,0,51,Away,32,90,D 1–1,0,76,3,0,0.0,"<a href=""/en/squads/4ba7cbea/2023-2024/Bournemouth-Stats"">Bournemouth</a>",2024-02-01,West Ham,,0,0
Sun,Y,73.0,0,0,1,0,Matchweek 23,0.0,0,RB,2,0,0,Premier League,2,,0.0,0,0,37,0,27,Home,16,90,D 1–1,0,43,3,0,0.0,"<a href=""/en/squads/4ba7cbea/2023-2024/Bournemouth-Stats"">Bournemouth</a>",2024-02-04,Nott'ham Forest,,0,2
Sat,Y,78.1,0,0,0,0,Matchweek 24,0.0,0,RB,0,0,0,Premier League,0,,0.0,1,0,32,0,25,Away,20,84,L 1–3,0,34,3,0,0.0,"<a href=""/en/squads/4ba7cbea/2023-2024/Bournemouth-Stats"">Bournemouth</a>",2024-02-10,Fulham,,1,0
Sat,Y,65.5,0,0,0,0,Matchweek 25,0.0,0,RB,2,0,0,Premier League,1,,0.0,0,0,29,0,19,Away,14,90,D 2–2,0,35,2,0,0.0,"<a href=""/en/squads/4ba7cbea/2023-2024/Bournemouth-Stats"">Bournemouth</a>",2024-02-17,Newcastle Utd,,0,1
Sat,Y,81.6,0,0,0,0,Matchweek 26,0.0,0,RB,0,0,0,Premier League,4,,0.0,0,0,38,0,31,Home,20,90,L 0–1,0,48,3,0,0.0,"<a href=""/en/squads/4ba7cbea/2023-2024/Bournemouth-Stats"">Bournemouth</a>",2024-02-24,Manchester City,,1,1
Sun,Y,41.4,0,0,1,0,Matchweek 27,0.0,0,RB,1,0,0,Premier League,1,,0.0,1,0,29,0,12,Away,7,90,W 2–0,0,38,1,0,0.0,"<a href=""/en/squads/4ba7cbea/2023-2024/Bournemouth-Stats"">Bournemouth</a>",2024-03-03,Burnley,,0,1
Sat,Y,82.1,2,0,1,0,Matchweek 28,0.0,1,RB,1,0,0,Premier League,0,,0.1,1,0,56,0,46,Home,38,73,D 2–2,0,63,6,0,0.0,"<a href=""/en/squads/4ba7cbea/2023-2024/Bournemouth-Stats"">Bournemouth</a>",2024-03-09,Sheffield Utd,,1,1
Wed,Y,80.0,3,0,1,0,Matchweek 17,0.0,0,RB,0,2,0,Premier League,3,,0.1,1,0,40,0,32,Home,24,70,W 4–3,0,48,3,0,0.0,"<a href=""/en/squads/4ba7cbea/2023-2024/Bournemouth-Stats"">Bournemouth</a>",2024-03-13,Luton Town,,4,0
