dayofweek,game_started,passes_pct,take_ons,shots_on_target,progressive_carries,goals,round,npxg,shots,position,blocks,take_ons_won,pens_att,comp,tackles,bench_explain,xg_assist,cards_yellow,pens_made,passes,cards_red,passes_completed,venue,carries,minutes,result,assists,touches,progressive_passes,gca,xg,team,date,opponent,match_report,sca,interceptions
Mon,Y,73.6,0,0,0,0,Matchweek 28,0.0,0,LB,1,0,0,Premier League,6,,0.0,0,0,53,0,39,Home,26,90,W 3–2,0,69,0,0,0.0,"<a href=""/en/squads/cff3d9bb/2023-2024/Chelsea-Stats"">Chelsea</a>",2024-03-11,Newcastle Utd,,1,1
Sat,Y,98.5,0,1,6,0,Matchweek 30,0.1,1,LB,1,0,0,Premier League,1,,0.2,1,0,66,0,65,Home,50,90,D 2–2,0,73,5,0,0.1,"<a href=""/en/squads/cff3d9bb/2023-2024/Chelsea-Stats"">Chelsea</a>",2024-03-30,Burnley,,7,0
Thu,Y,78.0,1,0,0,0,Matchweek 31,0.1,1,LB,1,0,0,Premier League,2,,0.0,0,0,50,0,39,Home,20,90,W 4–3,0,60,2,1,0.1,"<a href=""/en/squads/cff3d9bb/2023-2024/Chelsea-Stats"">Chelsea</a>",2024-04-04,Manchester Utd,,3,1
Sun,Y,88.7,1,0,1,0,Matchweek 32,0.0,0,LB,2,0,0,Premier League,1,,0.0,1,0,53,0,47,Away,31,89,D 2–2,0,60,1,0,0.0,"<a href=""/en/squads/cff3d9bb/2023-2024/Chelsea-Stats"">Chelsea</a>",2024-04-07,Sheffield Utd,,0,1
Mon,Y,83.1,0,0,0,0,Matchweek 33,0.0,0,LB,3,0,0,Premier League,2,,0.1,0,0,71,0,59,Home,45,90,W 6–0,1,82,0,1,0.0,"<a href=""/en/squads/cff3d9bb/2023-2024/Chelsea-Stats"">Chelsea</a>",2024-04-15,Everton,,1,0
Tue,Y,86.7,0,0,0,0,Matchweek 29,0.1,1,"LB,LM",3,0,0,Premier League,1,,0.1,1,0,45,0,39,Away,31,90,L 0–5,0,57,2,0,0.1,"<a href=""/en/squads/cff3d9bb/2023-2024/Chelsea-Stats"">Chelsea</a>",2024-04-23,Arsenal,,2,0
Sat,Y,89.6,0,0,1,0,Matchweek 35,0.1,1,LB,0,0,0,Premier League,4,,0.4,0,0,48,0,43,Away,22,90,D 2–2,0,55,3,0,0.1,"<a href=""/en/squads/cff3d9bb/2023-2024/Chelsea-Stats"">Chelsea</a>",2024-04-27,Aston Villa,,4,0
Thu,Y,71.7,2,0,1,0,Matchweek 26,0.0,0,LB,3,1,0,Premier League,4,,0.0,0,0,46,0,33,Home,20,90,W 2–0,0,68,2,0,0.0,"<a href=""/en/squads/cff3d9bb/2023-2024/Chelsea-Stats"">Chelsea</a>",2024-05-02,Tottenham,,2,4
Sun,Y,91.3,0,0,2,0,Matchweek 36,0.0,0,LB,3,0,0,Premier League,5,,0.0,1,0,80,0,73,Home,29,90,W 5–0,0,88,3,0,0.0,"<a href=""/en/squads/cff3d9bb/2023-2024/Chelsea-Stats"">Chelsea</a>",2024-05-05,West Ham,,0,0
Sat,Y,90.3,0,0,1,0,Matchweek 37,0.0,0,"LB,WB",0,0,0,Premier League,1,,0.0,0,0,72,0,65,Away,46,90,W 3–2,0,81,3,0,0.0,"<a href=""/en/squads/cff3d9bb/2023-2024/Chelsea-Stats"">Chelsea</a>",2024-05-11,Nott'ham Forest,,0,2
Wed,Y,93.2,1,0,2,0,Matchweek 34,0.0,0,LB,1,0,0,Premier League,2,,0.1,0,0,44,0,41,Away,17,90,W 2–1,1,50,1,1,0.0,"<a href=""/en/squads/cff3d9bb/2023-2024/Chelsea-Stats"">Chelsea</a>",2024-05-15,Brighton,,1,0
Sun,Y,86.9,2,0,1,0,Matchweek 38,0.0,0,LB,1,1,0,Premier League,6,,0.0,1,0,61,0,53,Home,32,90,W 2–1,0,77,2,0,0.0,"<a href=""/en/squads/cff3d9bb/2023-2024/Chelsea-Stats"">Chelsea</a>",2024-05-19,Bournemouth,,2,1
